event_id,origin_time,qlat,qlon,qdep,qmag,qmagtype
10397574,2017-08-27 23:34:13.910,33.229833,-115.694,5.33,2.04,Ml
10399142,2017-08-31 14:05:08.280,33.186167,-115.604833,2.53,1.99,Ml
10399181,2017-08-31 14:00:26.690,33.183,-115.606667,2.78,1.95,Ml
10399810,2017-09-02 00:46:02.350,32.969667,-115.531167,10.19,1.8,Ml
10399877,2017-09-02 10:46:40.880,33.086333,-115.5965,10.33,1.54,Ml
10400435,2017-09-04 10:32:20.490,32.961167,-115.853667,7.98,1.62,Ml
10401127,2017-09-06 02:37:33.480,33.068333,-115.583,10.35,1.76,Ml
10402077,2017-09-08 00:55:22.250,32.925833,-115.811333,9.48,2.23,Ml
10402505,2017-09-08 23:59:54.240,33.300667,-115.598333,5.25,1.71,Ml
10403280,2017-09-11 11:48:22.980,33.263,-116.1345,3.81,1.58,Ml
10405129,2017-09-15 13:44:24.830,33.127833,-115.6045,7.81,1.43,Ml
10405405,2017-09-16 08:22:04.480,33.145833,-115.9555,9.49,1.53,Ml
10405415,2017-09-16 09:45:50.630,33.169667,-115.616167,8.65,3.37,Ml
10405435,2017-09-16 12:43:26.200,33.184833,-115.609667,2.89,1.73,Ml
10405930,2017-09-16 03:40:34.710,32.862,-115.516833,5.65,1.75,Ml
10406133,2017-09-19 00:10:53.200,32.905167,-115.489333,5.38,1.9,Ml
10406243,2017-09-19 03:27:56.460,32.916333,-115.4825,3.63,1.85,Ml
10406244,2017-09-19 03:33:36.930,32.9165,-115.486333,3.74,1.69,Ml
10406250,2017-09-19 05:01:40.060,32.916167,-115.486333,3.75,1.67,Ml
10406267,2017-09-19 08:13:59.560,33.079333,-116.053,9.9,2.63,Ml
10406270,2017-09-19 08:44:13.690,32.91,-115.489167,3.69,1.76,Ml
10406372,2017-09-19 00:10:42.240,32.911333,-115.488,4.36,1.73,Ml
10407760,2017-09-23 21:53:31.410,33.181333,-115.609,2.86,1.58,Ml
10407856,2017-09-24 10:58:07.150,33.198833,-115.573,3.26,1.4,Ml
10407904,2017-09-24 16:56:37.880,33.096,-116.0285,10.24,1.59,Ml
10407906,2017-09-24 17:06:05.060,33.096333,-116.032333,9.36,2.39,Ml
10408634,2017-09-25 22:57:02.440,33.013167,-116.0935,-0.56,1.42,Ml
10408848,2017-09-27 03:20:55.900,32.888,-115.519833,10.14,1.57,Ml
10408877,2017-09-27 05:11:37.510,33.1715,-116.050333,3.79,1.48,Ml
10409589,2017-09-29 09:17:15.710,33.215333,-115.671,3.29,1.53,Ml
10409854,2017-09-30 08:38:03.740,33.165167,-115.638333,2.88,1.54,Ml
10410147,2017-09-30 00:12:23.820,33.1715,-116.0465,3.57,1.92,Ml
10410148,2017-09-29 23:59:30.740,33.172833,-116.046167,9.13,2.71,Ml
10410362,2017-10-02 05:42:39.220,33.179,-116.010167,8.89,2.46,Ml
10410474,2017-10-03 06:09:05.840,33.147,-115.936833,7.23,1.5,Ml
10410662,2017-10-02 05:45:45.240,33.179833,-116.009833,9.12,2.39,Ml
10411339,2017-10-05 13:18:38.050,33.179667,-116.010667,8.09,2.55,Ml
10411354,2017-10-05 17:55:34.710,33.020667,-116.072333,-0.8,1.44,Ml
10412336,2017-10-10 00:47:06.580,32.940833,-115.544167,6.53,1.39,Ml
10412385,2017-10-10 00:51:00.050,32.939167,-115.541333,7.27,1.69,Ml
10412456,2017-10-10 17:24:14.200,32.949667,-115.540833,10.78,2.48,Ml
10412504,2017-10-10 19:32:05.570,32.948667,-115.542333,6.84,1.42,Ml
10412528,2017-10-10 21:24:03.020,32.946333,-115.531667,11.68,2.37,Ml
10412531,2017-10-10 21:28:19.060,32.9555,-115.537333,11.57,3.12,Ml
10412550,2017-10-11 07:36:02.960,33.044,-115.587333,9.69,1.73,Ml
10412711,2017-10-12 03:42:27.760,33.1765,-116.025167,8.09,1.98,Ml
10413053,2017-10-14 23:28:40.030,33.146667,-115.935,7.16,1.69,Ml
10413065,2017-10-14 23:55:07.230,33.1425,-115.934833,7.66,1.63,Ml
10446296,2017-10-19 12:04:47.580,33.194667,-115.585167,3.15,1.55,Ml
10447240,2017-10-21 18:22:35.680,33.170167,-116.049167,5.25,1.49,Ml
10447977,2017-10-24 13:48:06.540,32.9915,-116.1395,4.26,1.83,Ml
10448440,2017-10-25 21:24:32.520,33.326167,-115.723667,2.67,1.59,Ml
10448578,2017-10-26 14:42:25.530,33.157667,-115.637333,3.41,1.87,Ml
10448755,2017-10-18 21:14:58.260,33.2775,-116.144,10.77,1.6,Ml
10448781,2017-10-18 11:05:02.790,33.171833,-115.636667,4.02,1.49,Ml
10448782,2017-10-18 11:04:25.310,33.168,-115.638,3.61,1.87,Ml
10448787,2017-10-18 13:21:28.410,33.079833,-115.800333,2.14,2.32,Ml
10448791,2017-10-17 15:18:30.590,33.199833,-115.584833,3.37,1.58,Ml
10448827,2017-10-17 16:17:06.580,33.199833,-115.581667,3.39,2.13,Ml
10448843,2017-10-18 11:03:57.360,33.168167,-115.635833,4.3,1.88,Ml
10448858,2017-10-18 11:02:49.830,33.166667,-115.6375,3.97,1.83,Ml
10448890,2017-10-13 23:46:31.990,33.147167,-115.9325,7.11,1.39,Ml
10448921,2017-10-10 21:46:34.710,32.948167,-115.541833,10.46,1.46,Ml
10448925,2017-10-12 20:39:28.180,33.130667,-115.959,8.93,2.01,Ml
10448953,2017-10-12 19:32:09.700,33.179167,-115.609667,3.46,1.51,Ml
10449004,2017-10-10 21:47:02.380,32.9385,-115.5385,10.02,1.76,Ml
10449047,2017-10-12 19:32:39.000,33.18,-115.605,3.72,1.72,Ml
10451579,2017-11-03 02:23:38.620,33.181167,-115.604167,3.75,1.57,Ml
10452283,2017-11-05 08:14:46.030,32.967,-115.8645,7.14,2.15,Ml
10452443,2017-11-06 03:53:51.150,32.892833,-115.99,10.29,2.55,Ml
10453678,2017-11-09 10:22:42.980,33.1925,-115.999333,9.49,1.59,Ml
10485738,2017-11-12 22:32:01.060,33.178667,-116.020333,8.2,1.69,Ml
10486297,2017-11-14 04:17:18.430,32.977167,-115.571667,8.0,1.48,Ml
10486413,2017-11-14 16:47:21.490,33.1805,-115.610333,3.95,1.51,Ml
10522406,2017-11-20 02:46:36.120,33.201,-116.024333,8.67,1.7,Ml
10522431,2017-11-20 06:42:09.290,33.179667,-116.0265,7.11,1.98,Ml
10557962,2017-11-27 16:28:11.380,33.222333,-116.093667,10.87,1.53,Ml
10558435,2017-11-28 10:39:43.400,33.080667,-115.9995,2.81,2.12,Ml
10559941,2017-12-02 19:23:48.830,33.168333,-115.661167,2.34,1.52,Ml
10560002,2017-12-03 03:46:06.160,33.041833,-115.591167,6.93,1.78,Ml
10560073,2017-12-03 11:43:07.610,32.963167,-115.5645,7.34,1.42,Ml
10560164,2017-12-03 22:31:33.670,33.032667,-115.5955,4.66,1.44,Ml
10560367,2017-12-03 03:46:39.060,33.030167,-115.601333,3.44,1.67,Ml
10560375,2017-12-04 20:26:22.930,33.285833,-116.154667,10.56,1.41,Ml
10561242,2017-12-06 19:44:39.710,33.2675,-116.1385,7.19,1.57,Ml
10561419,2017-12-07 08:43:07.120,33.198333,-116.070333,5.43,1.54,Ml
10561485,2017-12-07 16:38:17.100,33.188333,-116.0235,9.28,1.57,Ml
10561643,2017-12-08 03:50:30.000,33.279,-116.119667,2.54,1.45,Ml
10561647,2017-12-08 04:00:55.770,33.277167,-116.116833,0.84,1.62,Ml
10561731,2017-12-08 03:50:42.040,33.293167,-116.122333,-0.06,1.61,Ml
10561737,2017-12-08 16:42:18.360,32.903,-115.529667,9.33,1.92,Ml
10562133,2017-12-09 09:58:18.650,33.076167,-116.042167,6.42,2.18,Ml
10562518,2017-12-11 01:31:55.260,33.193167,-116.029833,9.31,2.21,Ml
10562865,2017-12-12 01:03:06.090,33.250167,-116.0435,5.15,1.41,Ml
10563026,2017-12-12 18:44:05.600,33.207833,-115.555833,4.09,2.22,Ml
10563239,2017-12-13 05:20:46.740,33.168667,-116.048333,7.03,1.71,Ml
10564016,2017-12-15 09:43:14.600,33.179833,-115.599167,3.4,2.48,Ml
10564083,2017-12-15 09:43:48.300,33.180333,-115.598,2.86,2.38,Ml
10564272,2017-12-16 03:55:14.300,33.159167,-115.653833,3.28,1.81,Ml
10564423,2017-12-16 21:40:13.220,33.105,-115.585667,10.68,1.78,Ml
10564619,2017-12-17 23:07:40.420,33.0635,-116.143167,9.35,1.62,Ml
10564779,2017-12-18 16:49:40.370,33.086333,-116.0605,9.33,2.19,Ml
10565549,2017-12-20 09:47:41.470,33.080667,-115.9955,3.53,1.49,Ml
10597004,2017-12-21 14:38:50.760,33.185167,-115.608167,1.99,1.92,Ml
10597409,2017-12-23 01:04:39.890,33.119,-115.6295,9.39,1.92,Ml
10598470,2017-12-26 23:23:03.020,33.3285,-116.093167,11.12,1.69,Ml
10598881,2017-12-28 06:08:31.130,33.234667,-116.092167,7.33,1.78,Ml
10600797,2018-01-04 10:22:54.210,33.023667,-115.8345,7.19,1.58,Ml
10601560,2018-01-06 04:43:50.780,33.0605,-115.584667,10.95,1.54,Ml
10602754,2018-01-09 09:55:27.980,33.191,-115.6105,2.32,1.46,Ml
10602760,2018-01-09 10:40:15.660,33.158667,-115.638667,2.72,2.16,Ml
10602761,2018-01-09 10:42:26.770,33.166167,-115.640833,2.11,1.45,Ml
10603175,2018-01-10 08:43:12.050,32.939,-115.730667,10.37,1.81,Ml
10603221,2018-01-10 08:43:17.840,32.947333,-115.7275,10.21,1.97,Ml
10603222,2018-01-10 08:43:21.650,32.949,-115.725167,9.85,2.13,Ml
10603567,2018-01-11 05:50:06.670,33.218167,-116.064333,10.62,2.17,Ml
10603674,2018-01-11 15:29:38.570,33.184333,-115.609333,2.16,1.98,Ml
10603689,2018-01-11 15:40:09.410,33.257333,-115.629167,1.79,1.8,Ml
10603738,2018-01-11 18:39:35.340,33.217667,-116.061667,10.31,1.59,Ml
10603752,2018-01-11 19:41:00.920,33.192667,-115.603333,2.73,2.93,Ml
10603755,2018-01-11 19:48:16.100,33.1815,-115.602333,2.33,1.8,Ml
10603767,2018-01-11 20:51:10.170,33.184667,-115.606333,2.73,2.26,Ml
10603775,2018-01-11 17:12:26.560,33.187333,-115.612667,2.35,1.67,Ml
10604521,2018-01-13 06:26:58.400,33.114167,-116.073833,11.53,3.59,Ml
10604523,2018-01-13 06:28:51.510,33.110667,-116.0745,9.62,1.7,Ml
10604754,2018-01-14 01:12:22.550,33.165833,-115.649667,1.06,1.61,Ml
10605386,2018-01-16 16:52:08.550,33.164,-115.634333,3.36,1.66,Ml
10605516,2018-01-15 22:16:14.070,33.019,-116.080333,-0.14,1.57,Ml
10606307,2018-01-18 22:52:00.890,32.889167,-116.037333,9.75,1.61,Ml
10607195,2018-01-22 01:20:53.240,33.205333,-115.960333,7.12,2.6,Ml
10607339,2018-01-21 00:34:09.570,32.9265,-115.693333,6.36,1.71,Ml
10607411,2018-01-22 19:44:16.830,33.046333,-116.020333,7.36,1.75,Ml
10609114,2018-01-27 09:46:57.880,33.035833,-115.547167,10.44,1.76,Ml
10637775,2018-02-01 08:37:17.490,32.928167,-115.528,11.54,2.58,Ml
10638445,2018-02-03 00:34:47.310,32.899833,-115.523,11.46,2.18,Ml
10638462,2018-02-03 01:50:53.430,32.8955,-115.518833,12.07,2.47,Ml
10638916,2018-02-03 08:45:16.900,33.163,-115.6495,3.33,1.61,Ml
10638930,2018-02-03 09:56:37.540,33.177,-115.630833,2.46,1.54,Ml
10639022,2018-02-03 20:18:31.800,32.9235,-115.515167,7.81,2.47,Ml
10639026,2018-02-03 20:29:41.450,32.924833,-115.512167,8.04,2.41,Ml
10639201,2018-02-04 10:52:44.420,33.031833,-116.028333,0.61,1.78,Ml
10639432,2018-02-05 09:18:20.820,33.184333,-115.602833,4.97,2.07,Ml
10639446,2018-02-05 10:19:23.830,33.183167,-115.604333,5.05,2.13,Ml
10639476,2018-02-05 14:14:00.660,33.184167,-115.603833,5.41,1.94,Ml
10639496,2018-02-05 15:49:17.400,33.257667,-116.132167,10.12,2.16,Ml
10639611,2018-02-05 19:59:44.610,33.183,-115.605333,2.56,2.47,Ml
10639612,2018-02-05 19:59:43.280,33.1865,-115.607167,2.7,2.08,Ml
10641916,2018-02-10 18:01:59.320,33.2645,-116.012833,2.91,2.21,Ml
10642000,2018-02-11 06:14:42.240,33.1265,-115.5995,7.18,1.84,Ml
10642016,2018-02-11 08:19:23.430,33.1275,-115.564833,10.64,1.53,Ml
10643885,2018-02-16 21:18:04.050,32.932667,-115.531,10.14,1.97,Ml
10644540,2018-02-18 14:51:14.100,33.212667,-115.6795,5.27,1.47,Ml
10645075,2018-02-20 07:30:41.640,33.201333,-115.6805,3.63,1.47,Ml
10677129,2018-02-21 20:59:33.940,32.922333,-115.5385,6.51,1.51,Ml
10677643,2018-02-22 22:01:54.970,32.889667,-115.5515,5.07,1.9,Ml
10678239,2018-02-24 08:58:23.340,33.2125,-116.0635,9.26,1.44,Ml
10679799,2018-02-28 15:25:37.760,32.9105,-115.521167,8.43,2.09,Ml
10679801,2018-02-28 15:37:11.690,32.902833,-115.515,7.98,1.92,Ml
10679802,2018-02-28 15:39:32.430,32.9105,-115.517667,10.12,2.34,Ml
10679803,2018-02-28 15:41:18.660,32.907667,-115.5155,11.27,2.77,Ml
10679805,2018-02-28 15:43:10.950,32.9015,-115.517333,9.51,2.55,Ml
10679806,2018-02-28 15:45:08.230,32.897333,-115.517167,8.94,1.88,Ml
10679827,2018-02-28 15:37:25.490,32.895833,-115.518333,5.66,1.67,Ml
10679833,2018-02-28 15:39:54.680,32.916667,-115.5535,4.59,1.97,Ml
10679859,2018-02-28 15:42:48.420,32.908167,-115.514667,5.72,1.53,Ml
10680129,2018-03-01 04:42:16.430,33.185833,-115.606167,2.77,1.48,Ml
10681295,2018-03-04 07:04:33.400,33.2545,-116.0045,3.44,1.89,Ml
10681763,2018-03-05 18:19:20.720,33.280833,-116.117,1.62,1.61,Ml
10682160,2018-03-06 15:33:19.180,33.268,-116.012833,3.11,2.25,Ml
10682504,2018-03-07 07:54:51.200,33.178833,-116.029333,7.8,1.86,Ml
10683966,2018-03-10 19:45:20.660,32.9495,-115.553,11.33,2.1,Ml
10684244,2018-03-11 12:45:22.130,33.177833,-116.029167,8.9,3.56,Ml
10685326,2018-03-14 04:29:50.550,33.094833,-115.608833,9.87,1.96,Ml
10685809,2018-03-15 02:48:44.860,32.986833,-115.532833,4.95,1.51,Ml
10685846,2018-03-15 05:56:51.500,33.123667,-115.613,10.61,1.65,Ml
10685856,2018-03-15 06:57:18.810,33.1425,-115.983167,8.29,1.49,Ml
10686282,2018-03-16 13:36:13.760,32.918,-115.531167,10.58,2.44,Ml
10718336,2018-03-17 14:11:20.740,32.894667,-115.517833,11.2,1.96,Ml
10718344,2018-03-17 14:54:21.850,32.8855,-115.517833,10.11,1.76,Ml
10719101,2018-03-20 01:15:52.350,33.225,-115.570333,3.24,1.76,Ml
10719173,2018-03-20 12:08:29.890,32.908,-115.509333,10.52,2.37,Ml
10719174,2018-03-20 12:08:53.940,32.905667,-115.513333,5.35,2.15,Ml
10719175,2018-03-20 12:09:02.070,32.909167,-115.507333,9.55,2.93,Ml
10719363,2018-03-20 12:08:37.510,32.905167,-115.516333,4.95,2.3,Ml
10719460,2018-03-21 03:00:04.730,32.902333,-115.507167,10.94,2.01,Ml
10719491,2018-03-21 08:51:23.670,33.263333,-116.112333,3.45,1.8,Ml
10719574,2018-03-21 16:51:32.600,33.2625,-116.103667,5.3,2.06,Ml
10719590,2018-03-21 17:14:07.970,33.2635,-116.105,5.21,1.72,Ml
10720034,2018-03-22 18:31:34.070,33.274,-116.115167,3.64,1.44,Ml
10720685,2018-03-24 12:39:28.780,33.23,-115.955833,3.02,2.21,Ml
10720718,2018-03-24 17:06:31.360,32.952833,-115.5505,5.41,1.81,Ml
10720721,2018-03-24 17:14:27.820,32.9535,-115.547167,4.86,1.55,Ml
10720863,2018-03-24 21:29:50.170,33.261667,-116.1065,3.78,2.68,Ml
10720886,2018-03-25 01:11:10.640,33.264167,-116.104167,2.06,1.86,Ml
10721338,2018-03-27 03:25:19.380,33.185167,-115.6,2.57,1.76,Ml
10722069,2018-03-29 08:27:52.030,32.902167,-115.508333,8.65,1.63,Ml
10722478,2018-03-30 16:07:28.360,33.052,-115.908667,3.17,1.62,Ml
10722749,2018-03-31 09:50:13.170,33.084667,-115.5985,10.56,1.4,Ml
10722776,2018-03-31 13:27:33.990,33.048167,-115.897833,7.59,1.73,Ml
10722969,2018-04-01 09:35:03.420,32.886333,-115.582167,2.58,1.9,Ml
10723087,2018-04-01 21:53:14.700,33.057167,-115.915167,2.41,2.48,Ml
10723096,2018-04-01 22:44:17.620,33.1985,-115.581667,3.96,2.26,Ml
10723097,2018-04-01 22:45:11.040,33.198833,-115.581667,3.85,2.15,Ml
10723548,2018-04-02 21:38:39.080,33.055833,-115.912833,3.48,2.07,Ml
10723789,2018-04-03 13:37:33.110,33.056167,-115.895167,3.71,1.7,Ml
10724509,2018-04-05 16:25:24.250,32.981167,-115.548,7.77,1.68,Ml
10725132,2018-04-07 05:14:55.250,33.219667,-115.659833,2.27,1.72,Ml
10725134,2018-04-07 05:29:05.100,33.078167,-116.032167,10.75,1.4,Ml
10725196,2018-04-07 08:10:26.520,33.075833,-116.039,8.94,2.02,Ml
10725802,2018-04-09 05:52:41.980,32.960667,-115.5515,6.7,1.44,Ml
10725970,2018-04-09 20:42:53.750,32.9135,-115.510333,10.55,1.94,Ml
10726529,2018-04-11 06:09:37.600,32.9685,-115.915,8.38,1.6,Ml
10727848,2018-04-14 01:21:10.680,32.963167,-115.994833,10.43,1.52,Ml
10728322,2018-04-16 05:21:56.230,33.042,-115.59,8.2,1.52,Ml
10729078,2018-04-18 12:47:36.510,33.179,-116.023667,8.81,1.81,Ml
10729163,2018-04-18 17:25:00.470,33.258,-116.003333,4.56,1.41,Ml
10763033,2018-04-19 21:34:32.500,32.956333,-115.7555,7.94,1.69,Ml
10763343,2018-04-21 01:13:54.860,33.0655,-115.9515,4.29,2.67,Ml
10763345,2018-04-21 01:20:13.090,33.067667,-115.948833,3.17,1.83,Ml
10763346,2018-04-21 01:21:04.600,33.069333,-115.938333,3.19,1.45,Ml
10763436,2018-04-21 02:49:44.900,33.068667,-115.950833,3.18,1.75,Ml
10763580,2018-04-21 13:08:19.150,33.0655,-115.944667,4.38,1.41,Ml
10764186,2018-04-21 02:50:16.110,33.066333,-115.936,7.27,1.75,Ml
10765425,2018-04-26 14:30:37.050,33.147667,-115.974667,9.12,1.4,Ml
10765826,2018-04-27 19:56:22.320,32.9915,-115.824167,7.71,1.62,Ml
10766119,2018-04-28 18:39:00.170,32.938833,-115.535667,10.58,1.58,Ml
10766120,2018-04-28 18:39:34.950,32.940667,-115.5465,7.48,1.67,Ml
10766320,2018-04-29 19:06:45.590,32.901,-115.966,6.1,1.66,Ml
10766509,2018-04-29 15:00:25.970,33.2525,-115.665333,9.48,1.61,Ml
10767249,2018-05-02 03:55:00.610,33.34,-115.718333,6.79,2.09,Ml
10767252,2018-05-02 04:02:13.100,33.339333,-115.7155,6.52,1.84,Ml
10767291,2018-05-02 07:00:28.000,33.244833,-116.0845,5.63,1.66,Ml
10767358,2018-05-02 11:10:55.220,33.1915,-115.615,3.47,1.52,Ml
10767406,2018-05-02 14:21:55.630,33.177333,-115.6055,3.35,2.19,Ml
10767424,2018-05-02 15:11:46.000,33.191167,-115.603667,3.21,1.67,Ml
10767437,2018-05-02 14:08:35.670,33.183,-115.609833,3.4,2.07,Ml
10767532,2018-05-02 14:37:17.030,33.182167,-115.607,3.02,1.79,Ml
10767535,2018-05-02 16:20:10.560,33.186167,-115.606333,2.67,1.61,Ml
10767922,2018-05-03 07:18:00.490,33.1875,-115.605833,3.12,1.46,Ml
10767932,2018-05-03 08:18:18.620,33.189,-115.605667,3.19,1.45,Ml
10767935,2018-05-03 08:27:09.100,33.192667,-115.600833,3.26,1.62,Ml
10767944,2018-05-03 08:54:54.630,33.191667,-115.601333,2.94,1.64,Ml
10767965,2018-05-03 11:06:12.570,33.184,-115.607,3.07,1.67,Ml
10768056,2018-05-03 00:32:02.800,33.1835,-115.609333,3.47,1.6,Ml
10769163,2018-05-05 17:48:50.740,33.189,-115.604,2.86,1.54,Ml
10769165,2018-05-05 17:49:42.600,33.186333,-115.606,2.59,1.8,ml
10769168,2018-05-05 17:51:46.700,33.190167,-115.601833,3.25,1.75,Ml
10769860,2018-05-07 04:32:12.770,32.966667,-115.906667,4.81,1.59,Ml
10770166,2018-05-05 21:12:00.960,33.187667,-115.604,2.35,1.69,Ml
10770402,2018-05-08 00:39:27.690,33.145167,-116.081333,10.84,2.52,Ml
10802806,2018-05-13 00:28:56.720,33.047833,-115.918667,2.27,3.46,Ml
10802807,2018-05-13 00:34:57.630,33.044667,-115.917833,6.62,3.49,Ml
10802809,2018-05-13 00:37:11.100,33.048,-115.924333,1.94,3.19,Ml
10802810,2018-05-13 00:43:39.400,33.041333,-115.918333,2.84,1.59,Ml
10802812,2018-05-13 00:48:06.820,33.043,-115.919333,2.16,3.41,Ml
10802814,2018-05-13 00:52:31.270,33.042333,-115.917667,1.67,2.34,Ml
10802820,2018-05-13 01:18:53.370,33.0475,-115.920833,1.99,1.85,Ml
10802829,2018-05-13 02:08:23.530,33.0385,-115.910167,1.55,1.61,Ml
10802865,2018-05-13 04:23:48.870,33.045333,-115.913,2.5,1.92,Ml
10802868,2018-05-13 04:31:59.280,33.040167,-115.909667,4.69,1.45,Ml
10802870,2018-05-13 04:38:30.690,33.0465,-115.921833,1.59,2.37,Ml
10802889,2018-05-13 05:29:47.320,33.055,-115.915167,1.69,1.51,Ml
10802892,2018-05-13 05:34:29.000,33.04,-115.900333,1.9,1.66,Ml
10802899,2018-05-13 06:12:51.840,33.0405,-115.9345,-0.05,1.89,Ml
10802973,2018-05-13 11:34:45.020,33.057833,-115.919833,1.38,2.72,Ml
10802974,2018-05-13 11:43:18.810,33.053333,-115.920667,1.29,2.55,Ml
10802977,2018-05-13 12:05:47.300,33.056,-115.919333,1.51,3.52,Ml
10802982,2018-05-13 12:14:31.790,33.052833,-115.926667,1.23,2.03,Ml
10802983,2018-05-13 12:19:05.090,33.0525,-115.915667,1.62,1.5,Ml
10802984,2018-05-13 12:20:21.950,33.051833,-115.9115,1.93,1.98,Ml
10802985,2018-05-13 12:21:23.730,33.057333,-115.9225,1.12,2.07,Ml
10802987,2018-05-13 12:25:01.070,33.050667,-115.9285,-0.02,1.61,Ml
10802989,2018-05-13 12:29:42.710,33.058167,-115.923,1.31,2.34,Ml
10802991,2018-05-13 12:31:47.790,33.036,-115.913833,1.62,1.68,Ml
10802993,2018-05-13 12:36:49.190,33.046167,-115.9155,1.57,1.78,Ml
10802996,2018-05-13 12:43:53.620,33.042,-115.899167,6.07,1.58,Ml
10802997,2018-05-13 12:46:15.460,33.054667,-115.906667,1.53,1.69,Ml
10803000,2018-05-13 12:56:40.240,33.057,-115.922667,1.0,1.68,Ml
10803001,2018-05-13 13:00:32.430,33.052833,-115.907833,2.9,1.52,Ml
10803005,2018-05-13 13:10:25.280,33.06,-115.908167,2.83,1.39,Ml
10803011,2018-05-13 13:35:06.510,33.049167,-115.894833,1.93,1.57,Ml
10803019,2018-05-13 14:02:27.150,33.040833,-115.911667,2.6,1.43,Ml
10803020,2018-05-13 14:04:33.950,33.058833,-115.910833,2.49,1.73,Ml
10803033,2018-05-13 14:27:29.640,33.032667,-115.925,1.02,2.03,Ml
10803036,2018-05-13 14:31:53.590,33.0535,-115.914667,2.32,1.75,Ml
10803037,2018-05-13 14:33:23.800,33.044833,-115.928833,1.35,3.3,ML
10803041,2018-05-13 14:40:16.200,33.0405,-115.924167,1.66,2.14,Ml
10803043,2018-05-13 14:46:57.730,33.040667,-115.92,1.66,2.08,Ml
10803062,2018-05-13 15:50:32.880,33.056667,-115.918,1.42,2.83,Ml
10803063,2018-05-13 15:51:12.310,33.046,-115.9165,1.37,2.22,Ml
10803070,2018-05-13 16:09:38.660,33.0545,-115.904333,3.01,1.5,Ml
10803091,2018-05-13 17:23:24.920,33.047,-115.907667,1.33,1.61,Ml
10803095,2018-05-13 17:26:36.890,33.0495,-115.904,1.51,1.57,Ml
10803169,2018-05-13 22:11:55.930,33.068,-115.9065,1.54,2.16,Ml
10803171,2018-05-13 22:22:30.340,33.244,-116.125667,11.31,2.44,Ml
10803174,2018-05-13 22:24:19.180,33.0645,-115.900167,1.73,1.55,Ml
10803176,2018-05-13 22:28:33.930,33.049,-115.912667,-0.06,1.77,Ml
10803257,2018-05-14 00:12:02.370,33.069167,-115.9065,0.94,1.78,Ml
10803258,2018-05-14 00:11:58.780,33.198333,-116.043667,1.08,1.84,Ml
10803267,2018-05-14 01:14:47.280,33.07,-115.909333,1.25,2.26,Ml
10803288,2018-05-14 03:07:15.980,33.0435,-115.928833,1.44,1.92,Ml
10803535,2018-05-14 18:36:47.390,33.055,-115.885,8.24,2.27,Ml
10803550,2018-05-13 00:35:03.450,33.040667,-115.9205,2.66,3.69,Ml
10803575,2018-05-13 00:40:20.790,33.051,-115.908833,7.26,1.86,Ml
10803663,2018-05-13 14:27:29.510,33.041667,-115.920333,2.11,2.16,Ml
10803670,2018-05-13 14:32:30.220,33.0385,-115.916,1.66,1.77,Ml
10803674,2018-05-13 14:32:08.640,33.035667,-115.817,0.27,1.59,Ml
10803681,2018-05-13 01:19:26.000,33.046833,-115.900833,2.84,1.46,Ml
10803714,2018-05-15 00:49:53.060,33.0525,-115.917,1.63,1.39,Ml
10803715,2018-05-15 00:50:37.740,33.053333,-115.9135,2.7,1.68,Ml
10803722,2018-05-15 01:18:47.730,33.054667,-115.906167,3.81,1.47,Ml
10803967,2018-05-13 12:40:05.510,33.057333,-115.9095,2.58,1.68,Ml
10804092,2018-05-15 23:04:14.700,33.049833,-115.910833,2.97,1.57,Ml
10804345,2018-05-16 07:29:33.010,32.9115,-115.521,7.77,1.46,Ml
10804530,2018-05-13 00:51:11.460,33.049333,-115.916,2.48,1.56,Ml
10804541,2018-05-13 00:55:44.160,33.053,-115.891167,5.53,1.6,Ml
10804567,2018-05-13 03:34:57.580,33.051667,-115.917333,2.69,1.63,Ml
10805032,2018-05-17 19:23:06.570,32.979333,-115.528,11.59,2.43,Ml
10805040,2018-05-17 19:52:08.550,32.969333,-115.528,11.58,1.72,Ml
10805414,2018-05-18 18:03:44.320,33.041,-116.039167,-0.79,1.49,Ml
10805633,2018-05-19 03:25:46.640,33.0585,-115.911833,2.93,1.52,Ml
10805652,2018-05-19 04:27:56.290,32.883167,-115.509167,11.67,1.42,Ml
10805815,2018-05-19 17:54:45.640,33.035167,-115.907833,2.21,1.62,Ml
10806065,2018-05-20 14:39:55.590,33.318833,-115.733333,5.21,1.55,Ml
10806528,2018-05-21 19:39:01.160,33.1505,-115.999167,7.25,1.7,Ml
10807324,2018-05-23 12:28:42.240,33.251167,-116.083833,5.48,1.57,Ml
10807341,2018-05-23 14:09:50.600,33.252333,-116.086167,5.95,2.13,Ml
10807441,2018-05-23 19:05:46.340,33.1535,-115.621333,6.77,1.4,Ml
10807732,2018-05-23 12:28:44.440,33.2585,-116.089833,5.23,1.8,Ml
10808133,2018-05-25 11:27:09.900,33.2275,-115.676333,3.54,1.97,Ml
10839819,2018-05-28 00:52:59.840,33.161833,-116.101833,11.3,1.42,Ml
10840661,2018-05-29 09:08:28.740,32.966333,-116.007167,7.09,1.47,Ml
10844362,2018-06-04 06:19:00.650,33.051667,-115.898333,8.89,2.33,Ml
10848001,2018-06-09 18:49:44.730,33.185167,-115.614333,2.29,2.22,Ml
10848009,2018-06-09 19:33:50.100,33.179333,-115.616333,2.27,1.56,Ml
